timestamp_ms,accelX_mps2,accelY_mps2,accelZ_mps2,gyroX_dps,gyroY_dps,gyroZ_dps,label
74744,0.616,0.616,0.616,7.843,170.586,-94.124,0
74778,0.000,0.000,0.000,0.000,-245.102,111.763,0
74812,-0.770,-0.770,-0.770,-9.811,221.565,-249.023,0
74846,-0.462,-0.462,-0.462,-5.890,43.137,3.922,0
74880,-1.693,-1.693,-1.693,-21.576,109.802,13.725,0
74914,-3.078,-3.078,-3.078,-39.223,-0.008,31.372,0
74948,-1.539,-1.539,-1.539,-19.615,-135.300,205.879,0
74982,-2.770,-2.770,-2.770,-35.301,-43.144,-21.576,0
75016,-6.464,-6.464,-6.464,-82.359,-109.810,92.155,0
75050,-7.387,-7.387,-7.387,-94.124,50.980,-176.476,0
75084,-6.156,-6.156,-6.156,-78.438,-123.535,-225.494,0
75118,-0.154,-0.154,-0.154,-1.968,19.608,49.019,0
75152,-0.462,-0.462,-0.462,-5.890,-113.731,74.509,0
75186,-3.694,-3.694,-3.694,-47.066,68.626,227.448,0
75220,-1.693,-1.693,-1.693,-21.576,88.234,-129.417,0
75254,-0.770,-0.770,-0.770,-9.811,-82.359,-82.359,0
75288,0.308,0.308,0.308,3.922,62.744,-133.339,0
75322,0.000,0.000,0.000,0.000,-176.476,-117.653,0
75356,-0.154,-0.154,-0.154,-1.968,35.294,-131.378,0
75390,0.923,0.923,0.923,11.765,1.961,-109.810,0
75424,1.077,1.077,1.077,13.725,-150.986,76.469,0
75458,1.385,1.385,1.385,17.647,56.862,-72.556,0
75492,2.154,2.154,2.154,27.451,-213.730,-211.769,0
75526,2.000,2.000,2.000,25.490,-100.006,184.311,0
75560,0.769,0.769,0.769,9.804,72.548,-66.673,0
75594,1.231,1.231,1.231,15.686,-9.811,219.604,0
75628,2.770,2.770,2.770,35.294,-241.180,-235.298,0
75662,3.385,-4.432,-4.309,5.638,3.922,36.598,0
75696,2.770,-4.281,-4.155,-6.073,-5.890,-241.180,0
75730,4.457,4.463,4.463,-6.424,-5.890,-5.890,0
75764,6.599,6.617,6.617,-6.859,-5.890,-5.890,0
75798,5.985,6.001,6.001,76.469,-64.156,156.860,0
75832,2.770,2.770,2.770,-7.675,-5.890,143.135,0
75866,2.000,2.000,2.000,25.490,25.490,25.490,0
75900,6.139,-6.414,3.347,-3.746,-1.968,-1.968,0
75934,4.298,-5.961,2.889,-1.816,-0.008,-0.008,0
75968,4.141,-6.422,3.347,4.066,3.922,3.922,0
