timestamp_ms,accelX_mps2,accelY_mps2,accelZ_mps2,gyroX_dps,gyroY_dps,gyroZ_dps,label
36057,0.010,0.000,0.000,3.906,3.922,17.593,0
36091,-14.004,3.011,2.924,4.051,3.922,3.922,0
36125,0.154,0.154,0.154,1.961,-90.202,-90.202,0
36159,3.539,3.539,3.539,45.097,45.097,17.754,0
36193,1.385,1.385,1.385,17.647,17.647,17.647,0
36227,-2.001,1.218,1.077,13.725,13.725,13.725,0
36261,-2.001,-2.001,-2.001,-25.497,-25.497,-25.497,0
36295,-18.005,7.134,7.078,90.195,90.195,90.195,0
36329,-5.386,-5.386,-5.386,-68.634,-68.634,-68.634,0
36363,-4.155,7.341,7.232,92.155,92.155,92.155,0
36397,-0.154,-0.154,-0.154,-1.968,-1.968,-1.968,0
36431,-9.387,8.087,8.002,101.959,101.959,101.959,0
36465,-0.001,-0.001,-0.001,-0.008,-0.008,-0.008,0
36499,6.001,6.308,6.309,80.391,80.391,80.391,0
36533,0.462,0.462,5.060,64.705,196.075,196.075,0
36567,4.902,4.770,5.997,76.469,76.469,115.685,0
36601,11.233,10.467,19.235,24.391,23.529,23.529,0
36635,11.541,11.541,11.541,147.057,147.057,-129.417,0
36669,7.661,-13.542,7.917,99.998,99.998,99.998,0
36703,2.308,2.308,15.850,201.958,-135.300,-135.300,0
36737,9.694,12.003,-17.081,192.154,96.077,96.077,0
36771,3.693,-5.233,17.388,10.628,9.804,35.194,0
36805,2.923,2.462,18.312,233.330,233.330,233.330,0
36839,1.509,1.385,6.155,19.836,19.608,19.608,0
36873,2.308,2.308,2.308,29.411,29.411,29.411,0
36907,0.955,0.923,14.926,10.506,9.804,9.804,0
36941,1.231,1.231,1.231,15.686,15.686,15.686,0
36975,-1.683,-1.539,17.696,-10.841,-9.811,-9.811,0
37009,-4.155,-4.155,-4.155,-52.948,-52.948,-52.948,0
37043,-5.540,-5.540,9.941,125.488,125.488,125.488,0
37077,-3.694,-3.694,-3.694,-47.066,44.731,123.528,0
37111,-4.001,7.035,6.925,88.234,88.234,88.234,0
37145,-0.308,-0.308,-0.308,-3.929,37.086,0.000,0
37179,-11.080,8.080,8.002,101.959,101.959,101.959,0
37213,0.462,0.462,0.462,5.882,19.554,-105.888,0
37247,17.081,8.190,8.156,103.920,103.920,103.920,0
37281,0.000,0.000,0.000,0.000,-7.812,-211.769,0
37315,10.156,12.149,12.157,154.900,154.900,154.900,0
37349,-1.232,-1.232,-1.232,-15.694,-13.741,-119.614,0
37383,2.462,10.739,10.772,137.253,137.253,137.253,0
37417,-1.847,-1.847,-1.847,-23.537,5.760,52.940,0
37451,-18.312,-18.312,-18.312,198.036,-7.851,40.977,0
37485,3.078,6.910,6.925,4.250,3.922,207.840,0
37519,0.793,7.207,7.232,4.265,3.922,199.997,0
37553,3.651,4.152,4.155,15.831,15.686,103.920,0
37587,-0.001,1.226,1.077,9.819,9.804,227.448,0
37621,-1.333,1.221,1.077,3.960,3.922,201.958,0
37655,-7.079,-7.079,8.556,107.841,107.841,107.841,0
37689,10.618,10.618,8.932,113.724,113.724,113.724,0
37723,0.000,0.000,8.890,113.724,113.724,113.724,0
37757,14.311,14.311,12.012,152.939,152.939,152.939,0
